,Name,Adept,Archon,Carrier,Colossus,DarkTemplar,Disruptor,HighTemplar,Immortal,Mothership,Observer,Oracle,Phoenix,Probe,Sentry,Stalker,Tempest,WarpPrism,VoidRay,Zealot,Assimilator,CyberneticsCore,DarkShrine,FleetBeacon,Forge,Gateway,Nexus,PhotonCannon,Pylon,RoboticsFacility,RoboticsBay,ShieldBattery,Stargate,TemplarArchive,TwilightCouncil,WarpGate,ProtossAirArmorsLevel1,ProtossAirArmorsLevel2,ProtossAirArmorsLevel3,ProtossAirWeaponsLevel1,ProtossAirWeaponsLevel2,ProtossAirWeaponsLevel3,ProtossGroundArmorsLevel1,ProtossGroundArmorsLevel2,ProtossGroundArmorsLevel3,ProtossGroundWeaponsLevel1,ProtossGroundWeaponsLevel2,ProtossGroundWeaponsLevel3,ProtossShieldsLevel1,ProtossShieldsLevel2,ProtossShieldsLevel3,AdeptPiercingAttack,BlinkTech,Charge,DarkTemplarBlinkUpgrade,ExtendedThermalLance,GraviticDrive,ObserverGraviticBooster,PhoenixRangeUpgrade,PsiStormTech,WarpGateResearch,Adept1,Archon1,Carrier1,Colossus1,DarkTemplar1,Disruptor1,HighTemplar1,Immortal1,Mothership1,Observer1,Oracle1,Phoenix1,Probe1,Sentry1,Stalker1,Tempest1,WarpPrism1,VoidRay1,Zealot1,Assimilator1,CyberneticsCore1,DarkShrine1,FleetBeacon1,Forge1,Gateway1,Nexus1,PhotonCannon1,Pylon1,RoboticsFacility1,RoboticsBay1,ShieldBattery1,Stargate1,TemplarArchive1,TwilightCouncil1,WarpGate1,ProtossAirArmorsLevel11,ProtossAirArmorsLevel21,ProtossAirArmorsLevel31,ProtossAirWeaponsLevel11,ProtossAirWeaponsLevel21,ProtossAirWeaponsLevel31,ProtossGroundArmorsLevel11,ProtossGroundArmorsLevel21,ProtossGroundArmorsLevel31,ProtossGroundWeaponsLevel11,ProtossGroundWeaponsLevel21,ProtossGroundWeaponsLevel31,ProtossShieldsLevel11,ProtossShieldsLevel21,ProtossShieldsLevel31,AdeptPiercingAttack1,BlinkTech1,Charge1,DarkTemplarBlinkUpgrade1,ExtendedThermalLance1,GraviticDrive1,ObserverGraviticBooster1,PhoenixRangeUpgrade1,PsiStormTech1,WarpGateResearch1
1952,replaysTest/4-3-2-65384-2018-06-19T08-33-00-1230.SC2Replay,0,0,0,0,0,0,0,2,0,1,0,0,47,0,2,0,0,0,0,4,1,0,0,2,3,2,0,11,1,1,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,37,0,3,0,0,0,2,4,1,1,0,0,0,3,0,8,1,0,1,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1953,replaysTest/4-3-2-65384-2018-06-19T06-59-44-828.SC2Replay,3,0,0,0,0,0,4,2,0,1,0,6,51,1,0,0,0,0,5,4,1,0,0,1,2,2,0,10,1,0,1,1,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,47,0,12,0,0,0,0,4,1,1,0,1,0,2,1,9,1,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1954,replaysTest/4-3-2-65384-2018-06-19T06-34-01-1264.SC2Replay,0,0,0,0,0,0,0,3,0,1,0,0,42,0,5,0,0,0,0,4,1,1,0,1,0,2,0,7,2,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,47,0,11,0,0,0,0,4,1,0,0,2,0,2,0,9,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1955,replaysTest/4-3-2-65384-2018-06-19T06-03-07-512.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,1,0,0,1,1,1,4,7,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,24,0,7,0,0,0,0,2,1,0,0,1,0,1,1,8,1,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1956,replaysTest/4-3-2-65384-2018-06-18T23-39-45-846.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,8,48,0,12,0,0,0,9,4,1,0,0,0,0,3,0,12,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,1,0,0,46,0,5,0,1,0,0,4,1,1,0,2,0,3,3,10,1,0,1,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1957,replaysTest/4-3-2-65384-2018-06-18T21-27-59-567.SC2Replay,0,0,0,0,0,0,0,2,0,1,0,0,16,2,4,0,1,0,0,2,1,0,0,0,0,1,0,6,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19,0,0,0,1,0,10,2,1,0,0,0,0,2,0,6,1,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1958,replaysTest/4-3-2-65384-2018-06-18T21-18-13-866.SC2Replay,0,0,0,0,0,0,0,1,0,1,0,5,36,2,5,0,0,0,2,3,1,0,0,0,0,3,0,6,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,35,1,9,0,0,0,0,4,1,0,0,1,0,2,2,8,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1959,replaysTest/4-3-2-65384-2018-06-18T20-07-03-605.SC2Replay,0,0,0,0,0,0,0,2,0,1,0,0,48,3,9,0,1,0,0,4,1,0,0,0,3,3,0,12,1,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,45,2,3,0,0,0,0,5,1,0,0,1,0,3,2,10,1,0,2,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1960,replaysTest/4-3-2-65384-2018-06-18T19-53-00-546.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,2,1,0,0,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,10,0,0,0,0,2,1,0,0,1,1,3,2,9,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1961,replaysTest/4-3-2-65384-2018-06-18T19-41-55-1555.SC2Replay,0,0,0,0,0,0,0,3,0,1,0,0,55,0,7,0,0,0,0,4,1,0,0,2,0,2,0,11,1,1,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,39,0,7,0,0,0,4,4,1,0,0,2,0,3,0,10,2,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1962,replaysTest/4-3-2-65384-2018-06-18T18-31-59-847.SC2Replay,0,0,0,0,0,0,0,2,0,0,5,0,56,0,0,0,1,0,10,6,1,0,0,0,3,3,0,10,1,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,0,0,0,3,2,1,0,0,1,0,3,1,6,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1963,replaysTest/4-3-2-65384-2018-06-18T14-20-26-1028.SC2Replay,0,0,0,0,0,0,0,3,0,2,0,0,55,0,17,0,0,0,0,6,1,0,0,2,0,3,0,8,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,9,0,0,4,5,4,1,0,0,1,0,2,7,9,1,0,5,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1964,replaysTest/4-3-2-65384-2018-06-18T05-51-02-1276.SC2Replay,0,0,0,0,1,0,0,1,0,0,0,0,41,0,4,0,0,0,4,4,1,1,0,1,0,2,2,11,2,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,48,0,18,0,0,0,0,4,1,0,0,2,4,3,0,14,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1965,replaysTest/4-3-2-65384-2018-06-17T22-12-01-1437.SC2Replay,0,0,0,0,0,0,0,0,0,0,2,0,44,1,9,0,0,0,3,4,1,0,0,1,3,3,4,6,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,51,0,11,0,0,0,0,4,1,0,0,2,0,3,3,10,1,0,2,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1966,replaysTest/4-3-2-65384-2018-06-17T17-38-37-534.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,1,18,1,14,0,0,0,0,4,1,0,0,1,0,2,1,8,0,0,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,13,40,0,6,0,0,1,0,4,1,0,0,0,2,2,0,11,1,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1967,replaysTest/4-3-2-65384-2018-06-17T12-52-06-720.SC2Replay,0,0,0,0,0,0,0,1,0,0,0,0,39,0,6,0,1,0,0,3,1,0,0,1,1,3,0,7,1,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,28,0,2,0,0,0,1,4,1,0,0,0,0,2,0,11,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1968,replaysTest/4-3-2-65384-2018-06-17T12-31-23-663.SC2Replay,0,1,0,0,0,0,0,0,0,0,0,0,43,0,5,0,1,0,0,4,1,0,0,0,6,3,0,11,1,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,3,41,3,4,0,0,0,4,4,1,0,0,1,4,2,0,8,1,0,3,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1969,replaysTest/4-3-2-65384-2018-06-17T07-24-51-979.SC2Replay,0,0,0,0,0,0,0,2,0,1,0,0,25,1,7,0,1,0,1,2,1,0,0,1,0,1,0,7,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,24,2,5,0,0,0,8,2,1,0,0,1,1,2,2,5,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1970,replaysTest/4-3-2-65384-2018-06-17T04-19-50-526.SC2Replay,0,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,2,1,0,0,1,0,2,0,3,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,12,0,1,0,0,0,0,2,1,1,0,1,0,1,0,2,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1971,replaysTest/4-3-2-65384-2018-06-17T03-00-24-1059.SC2Replay,0,0,0,0,0,0,0,0,0,0,2,0,47,0,8,0,0,2,0,4,1,1,0,2,0,3,0,10,0,0,0,1,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,15,0,0,0,0,3,1,0,0,1,0,2,0,7,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1972,replaysTest/4-3-2-65384-2018-06-17T02-20-57-903.SC2Replay,0,0,0,0,0,0,0,2,0,0,0,0,38,0,2,0,2,0,5,4,1,0,0,2,0,3,0,7,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,2,2,0,1,0,0,45,2,10,0,0,0,4,4,1,0,0,2,0,3,0,11,2,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1973,replaysTest/4-3-2-65384-2018-06-17T00-18-45-658.SC2Replay,0,0,0,0,0,0,0,2,0,0,1,0,41,3,14,0,1,0,0,4,1,0,0,1,3,2,0,9,1,0,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,36,2,3,0,0,0,2,2,1,0,0,0,3,2,0,7,1,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1974,replaysTest/4-3-2-65384-2018-06-16T23-56-00-576.SC2Replay,0,0,0,0,0,0,0,0,0,1,0,0,41,0,10,0,0,0,0,4,1,0,0,1,0,2,0,7,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,47,0,0,0,0,0,0,4,1,1,0,1,0,2,1,6,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1975,replaysTest/4-3-2-65384-2018-06-16T16-23-17-592.SC2Replay,0,2,0,0,0,0,2,0,0,0,0,0,35,0,11,0,0,0,2,4,1,0,0,1,2,2,2,8,0,0,0,0,1,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,40,0,8,0,0,0,0,4,1,0,0,0,0,3,0,8,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1976,replaysTest/4-3-2-65384-2018-06-16T15-28-55-504.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,3,1,0,0,0,0,2,0,5,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,29,0,11,0,1,0,0,4,1,0,0,0,0,2,0,6,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1977,replaysTest/4-3-2-65384-2018-06-16T09-04-38-1142.SC2Replay,0,0,0,0,0,0,0,0,0,1,0,8,45,2,8,0,0,0,0,4,1,0,0,2,1,3,0,12,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,3,0,0,37,1,7,0,0,0,2,4,1,0,0,2,0,2,0,14,1,0,3,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1978,replaysTest/4-3-2-65384-2018-06-16T08-14-14-690.SC2Replay,0,0,0,0,0,0,0,3,0,1,0,0,44,2,3,0,0,0,8,4,1,0,0,1,0,3,0,9,1,0,2,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,5,0,0,0,0,44,0,0,0,1,0,0,4,1,0,0,0,2,2,0,7,2,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1979,replaysTest/4-3-2-65384-2018-06-16T08-02-10-653.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4,0,0,0,3,3,1,0,0,2,1,1,0,5,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,42,1,3,0,1,1,2,4,1,0,0,1,0,2,0,6,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1980,replaysTest/4-3-2-65384-2018-06-16T07-50-11-595.SC2Replay,0,0,0,0,0,0,0,1,0,1,0,0,25,0,11,0,0,0,0,3,1,0,0,0,0,2,0,6,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,5,0,2,1,0,0,1,1,1,10,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,replaysTest/4-3-2-65384-2018-06-16T03-55-55-653.SC2Replay,0,0,0,0,0,0,0,2,0,1,0,0,35,2,11,0,0,0,0,3,1,0,0,1,0,2,0,6,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,45,2,5,0,0,0,4,4,1,1,0,1,0,3,0,6,1,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1982,replaysTest/4-3-2-65384-2018-06-16T03-08-27-1391.SC2Replay,2,0,0,0,2,0,0,0,0,0,0,0,41,0,7,0,0,0,0,4,1,1,0,1,2,3,2,7,0,0,2,2,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,10,48,0,6,0,0,0,0,4,1,0,0,1,0,3,0,8,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1983,replaysTest/4-3-2-65384-2018-06-15T04-06-52-1268.SC2Replay,3,0,0,0,5,0,0,0,0,0,0,1,50,0,6,0,0,0,4,4,1,1,0,1,3,3,2,10,0,0,4,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,3,42,1,6,0,0,0,3,4,1,0,0,1,1,2,0,7,1,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1984,replaysTest/4-3-2-65384-2018-06-15T03-33-39-579.SC2Replay,0,0,0,0,0,0,0,0,0,0,1,2,39,0,0,0,0,0,8,4,1,1,0,1,0,2,0,7,1,0,2,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,2,1,2,1,0,0,1,3,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1985,replaysTest/4-3-2-65384-2018-06-15T02-07-49-908.SC2Replay,0,0,0,1,0,0,0,2,0,0,0,0,55,6,10,0,0,0,2,6,1,0,0,2,0,3,0,11,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,36,0,4,0,0,0,1,4,1,0,0,2,0,2,0,8,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1986,replaysTest/4-3-2-65384-2018-06-14T21-41-01-805.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,0,0,0,0,4,1,0,0,0,0,3,0,11,1,0,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,1,0,0,47,0,1,0,0,0,2,4,1,0,0,1,0,3,4,8,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1987,replaysTest/4-3-2-65384-2018-06-14T18-45-29-582.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,0,0,1,0,2,1,0,0,1,1,1,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,1,2,1,0,0,0,0,1,0,5,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1988,replaysTest/4-3-2-65384-2018-06-14T08-31-17-686.SC2Replay,0,0,0,0,0,0,0,2,0,1,1,0,41,0,8,0,0,0,1,4,1,0,0,1,2,2,0,11,1,0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,45,2,12,0,1,0,0,4,1,0,0,2,5,3,0,11,1,0,4,0,1,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1989,replaysTest/4-3-2-65384-2018-06-14T07-52-53-633.SC2Replay,0,0,0,0,0,0,0,2,0,0,0,0,39,2,6,0,0,0,0,4,1,0,0,2,0,2,0,7,1,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,30,3,4,0,0,0,1,2,1,0,0,0,0,2,0,7,1,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,replaysTest/4-3-2-65384-2018-06-13T17-55-35-594.SC2Replay,0,0,0,1,0,0,0,0,0,1,0,0,43,0,9,0,0,0,5,4,1,0,0,1,0,2,3,10,1,1,1,2,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,11,0,0,0,7,4,1,0,0,1,4,2,9,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,replaysTest/4-3-2-65384-2018-06-13T17-32-54-926.SC2Replay,0,0,0,0,0,0,0,1,0,1,0,0,26,0,5,0,1,0,0,2,1,0,0,0,0,2,0,5,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,37,3,3,0,0,0,0,4,1,0,0,1,1,2,3,4,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1992,replaysTest/4-3-2-65384-2018-06-13T16-41-27-1203.SC2Replay,0,0,0,0,0,0,0,1,0,1,0,3,58,0,10,0,0,0,10,4,1,0,0,2,0,3,0,10,1,0,0,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,1,0,0,44,0,10,0,0,0,0,4,1,0,0,2,0,3,0,9,1,0,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1993,replaysTest/4-3-2-65384-2018-06-13T16-12-14-648.SC2Replay,0,0,0,0,0,0,0,1,0,2,0,0,50,2,7,0,0,0,8,4,1,0,0,1,0,3,5,8,1,0,4,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,46,1,10,0,0,0,0,4,1,0,0,1,1,3,0,7,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,replaysTest/4-3-2-65384-2018-06-13T15-56-25-1077.SC2Replay,0,0,0,0,0,0,0,0,0,0,1,0,34,1,8,0,0,2,0,3,1,0,0,0,2,2,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,37,0,10,0,0,0,0,3,1,0,0,0,0,2,0,5,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1995,replaysTest/4-3-2-65384-2018-06-13T08-59-17-550.SC2Replay,0,0,0,0,0,0,0,1,0,1,0,0,11,0,15,0,1,0,0,2,1,0,0,0,0,1,0,7,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,43,0,9,0,0,0,15,4,1,0,0,1,0,2,0,11,1,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,replaysTest/4-3-2-65384-2018-06-12T20-27-03-625.SC2Replay,4,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,2,0,2,1,0,0,0,0,1,0,5,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,4,0,1,0,2,2,1,0,0,0,0,2,0,4,1,0,4,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
