,0Frame_id,0P1_mmr,0P2_mmr,0Replay_id,P1_Supply_army,P1_Supply_total,P1_Supply_used,P1_Supply_workers,P1_Unit_Assimilator,P1_Unit_Forge,P1_Unit_Gateway,P1_Unit_Nexus,P1_Unit_Probe,P1_Unit_Pylon,P1_minerals,P1_vespene,P2_Supply_army,P2_Supply_total,P2_Supply_used,P2_Supply_workers,P2_Unit_Assimilator,P2_Unit_Forge,P2_Unit_Gateway,P2_Unit_Nexus,P2_Unit_PhotonCannon,P2_Unit_Probe,P2_Unit_Pylon,P2_minerals,P2_vespene
9104,1440.0,4002.0,3881.0,4-2-1-62848-5-2018-03-07T15-58-09-618,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,16.0,1.0,135.0,0.0,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,0.0,16.0,1.0,170.0,0.0
9105,1440.0,3665.0,3660.0,4-3-2-65384-4-2018-06-21T05-49-28-347,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,16.0,1.0,55.0,0.0,0.0,23.0,18.0,18.0,0.0,0.0,0.0,2.0,0.0,18.0,1.0,30.0,0.0
9106,1440.0,3707.0,0.0,4-2-2-63454-5-2018-03-28T09-21-15-401,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,80.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,170.0,0.0
9107,1440.0,3176.0,3405.0,4-3-2-65384-4-2018-06-21T05-55-05-403,0.0,23.0,18.0,17.0,0.0,0.0,0.0,1.0,17.0,2.0,235.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,10.0,0.0
9108,1440.0,5862.0,5614.0,4-3-2-65384-6-2018-06-19T18-33-40-222,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,90.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,45.0,0.0
9109,1440.0,4280.0,0.0,4-2-1-62848-5-2018-03-07T16-02-36-674,0.0,23.0,19.0,18.0,1.0,0.0,1.0,1.0,18.0,1.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9110,1440.0,4081.0,4268.0,4-2-2-63454-5-2018-03-28T09-21-59-557,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,70.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,90.0,0.0
9111,1440.0,4526.0,0.0,4-3-2-65384-6-2018-06-19T18-59-08-432,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9112,1440.0,4145.0,4146.0,4-3-2-65384-6-2018-06-20T11-33-27-133,0.0,23.0,16.0,16.0,2.0,0.0,1.0,1.0,16.0,1.0,195.0,0.0,0.0,23.0,17.0,17.0,0.0,1.0,0.0,1.0,0.0,17.0,1.0,315.0,0.0
9113,1440.0,3297.0,3390.0,4-3-2-65384-4-2018-06-21T15-05-25-297,0.0,31.0,17.0,16.0,0.0,0.0,1.0,1.0,16.0,2.0,30.0,0.0,0.0,23.0,17.0,17.0,0.0,1.0,0.0,1.0,0.0,17.0,2.0,215.0,0.0
9114,1440.0,0.0,3803.0,4-2-1-62848-5-2018-03-07T16-09-13-660,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,16.0,1.0,45.0,20.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,150.0,0.0
9115,1440.0,4509.0,4833.0,4-3-2-65384-6-2018-06-20T11-56-32-126,0.0,23.0,18.0,18.0,1.0,0.0,1.0,1.0,18.0,1.0,165.0,0.0,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,0.0,17.0,2.0,130.0,0.0
9116,1440.0,3487.0,3498.0,4-3-2-65384-4-2018-06-21T15-23-41-501,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,2.0,55.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,60.0,0.0
9117,1440.0,3931.0,3613.0,4-2-2-63454-5-2018-03-28T09-59-15-1082,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,145.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,90.0,0.0
9118,1440.0,5354.0,5095.0,4-3-2-65384-6-2018-06-20T12-02-07-758,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,2.0,80.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,155.0,0.0
9119,1440.0,4202.0,4119.0,4-2-1-62848-5-2018-03-07T16-16-19-616,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,2.0,30.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,145.0,0.0
9120,1440.0,3109.0,3263.0,4-3-2-65384-4-2018-06-21T15-25-49-717,0.0,23.0,17.0,16.0,2.0,0.0,1.0,1.0,16.0,1.0,75.0,0.0,0.0,23.0,19.0,18.0,0.0,0.0,2.0,1.0,0.0,18.0,1.0,60.0,0.0
9121,1440.0,0.0,3897.0,4-2-1-62848-5-2018-03-07T16-25-53-382,0.0,23.0,19.0,18.0,0.0,0.0,0.0,1.0,18.0,1.0,350.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,65.0,0.0
9122,1440.0,4369.0,4373.0,4-3-2-65384-6-2018-06-20T12-23-57-462,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,75.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,70.0,0.0
9123,1440.0,3773.0,3786.0,4-2-2-63454-5-2018-03-28T12-27-25-557,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,16.0,1.0,200.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,170.0,0.0
9124,1440.0,3119.0,3250.0,4-3-2-65384-4-2018-06-21T15-45-46-650,0.0,23.0,18.0,17.0,0.0,0.0,1.0,1.0,17.0,2.0,25.0,0.0,0.0,23.0,17.0,16.0,0.0,0.0,1.0,1.0,0.0,16.0,1.0,225.0,0.0
9125,1440.0,3731.0,3788.0,4-2-2-63454-5-2018-03-28T12-28-41-889,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,165.0,0.0,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,0.0,15.0,1.0,205.0,0.0
9126,1440.0,4612.0,4708.0,4-3-2-65384-6-2018-06-20T12-24-20-1186,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,100.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,95.0,0.0
9127,1440.0,3266.0,3281.0,4-3-2-65384-4-2018-06-21T15-48-38-873,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,160.0,0.0,0.0,23.0,19.0,18.0,0.0,0.0,2.0,1.0,0.0,18.0,1.0,90.0,0.0
9128,1440.0,3606.0,3704.0,4-2-1-62848-5-2018-03-07T16-29-49-767,0.0,23.0,17.0,16.0,1.0,0.0,1.0,1.0,16.0,1.0,185.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,90.0,0.0
9129,1440.0,0.0,4202.0,4-2-2-63454-5-2018-03-28T12-38-07-578,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,105.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,160.0,0.0
9130,1440.0,3109.0,3176.0,4-2-1-62848-5-2018-03-07T16-33-14-188,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,140.0,0.0,0.0,39.0,17.0,16.0,0.0,0.0,0.0,1.0,0.0,16.0,4.0,130.0,0.0
9131,1440.0,3257.0,3256.0,4-3-2-65384-4-2018-06-21T16-24-56-423,0.0,23.0,17.0,16.0,2.0,0.0,1.0,1.0,16.0,1.0,45.0,0.0,0.0,23.0,17.0,16.0,0.0,0.0,1.0,1.0,0.0,16.0,1.0,180.0,0.0
9132,1440.0,5020.0,4841.0,4-3-2-65384-6-2018-06-20T12-32-49-375,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,100.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,110.0,0.0
9133,1440.0,3731.0,3649.0,4-3-2-65384-5-2018-06-06T05-58-39-366,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,130.0,0.0,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,0.0,17.0,2.0,130.0,0.0
9134,1440.0,3878.0,3786.0,4-2-2-63454-5-2018-03-28T12-40-35-445,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,170.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,95.0,0.0
9135,1440.0,4759.0,4730.0,4-3-2-65384-6-2018-06-20T13-14-04-323,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,65.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,75.0,0.0
9136,1440.0,4060.0,0.0,4-2-1-62848-5-2018-03-07T16-46-28-891,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,100.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,60.0,0.0
9137,1440.0,0.0,3404.0,4-3-2-65384-5-2018-06-06T16-42-32-188,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,17.0,2.0,90.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,135.0,0.0
9138,1440.0,0.0,4757.0,4-3-2-65384-6-2018-06-20T14-17-43-148,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,17.0,1.0,255.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,150.0,0.0
9139,1440.0,3883.0,3859.0,4-2-2-63454-5-2018-03-28T12-40-36-385,0.0,23.0,17.0,16.0,2.0,0.0,1.0,1.0,16.0,1.0,55.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,155.0,0.0
9140,1440.0,4191.0,0.0,4-3-2-65384-6-2018-06-20T14-17-50-243,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,105.0,0.0,0.0,23.0,17.0,16.0,2.0,0.0,1.0,1.0,0.0,16.0,1.0,190.0,0.0
9141,1440.0,5096.0,4910.0,4-3-2-65384-6-2018-06-20T14-18-26-252,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,70.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,125.0,0.0
9142,1440.0,0.0,3694.0,4-3-2-65384-5-2018-06-06T17-19-13-1007,0.0,23.0,17.0,17.0,1.0,0.0,2.0,1.0,17.0,1.0,70.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,95.0,0.0
9143,1440.0,3716.0,3753.0,4-2-2-63454-5-2018-03-28T12-43-45-535,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,110.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,130.0,4.0
9144,1440.0,5150.0,4974.0,4-3-2-65384-6-2018-06-20T14-32-43-302,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,185.0,0.0,0.0,23.0,19.0,18.0,1.0,0.0,1.0,1.0,0.0,18.0,1.0,125.0,0.0
9145,1440.0,3509.0,0.0,4-2-1-62848-5-2018-03-07T16-53-39-677,0.0,23.0,17.0,16.0,0.0,0.0,1.0,1.0,16.0,1.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9146,1440.0,0.0,4051.0,4-2-2-63454-5-2018-03-28T12-47-05-218,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,225.0,0.0,0.0,23.0,17.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,2.0,350.0,0.0
9147,1440.0,4695.0,4536.0,4-3-2-65384-6-2018-06-20T14-35-46-214,0.0,23.0,18.0,18.0,0.0,1.0,0.0,1.0,18.0,1.0,270.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,90.0,0.0
9148,1440.0,4642.0,4519.0,4-3-2-65384-6-2018-06-20T14-41-52-206,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,50.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,70.0,0.0
9149,1440.0,3752.0,3740.0,4-2-2-63454-5-2018-03-28T13-05-29-500,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,17.0,1.0,305.0,0.0,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,0.0,17.0,2.0,120.0,0.0
9150,1440.0,5423.0,5333.0,4-3-2-65384-6-2018-06-20T14-52-00-293,0.0,23.0,19.0,18.0,1.0,0.0,1.0,1.0,18.0,1.0,135.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,100.0,0.0
9151,1440.0,3807.0,3786.0,4-3-2-65384-5-2018-06-06T17-21-00-886,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,55.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,50.0,0.0
9152,1440.0,3890.0,3618.0,4-2-2-63454-5-2018-03-28T13-07-24-460,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,65.0,0.0,0.0,23.0,18.0,17.0,0.0,0.0,1.0,1.0,0.0,17.0,1.0,200.0,0.0
9153,1440.0,4312.0,4264.0,4-3-2-65384-6-2018-06-20T15-05-42-390,0.0,23.0,17.0,17.0,0.0,1.0,0.0,1.0,17.0,1.0,350.0,0.0,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,0.0,17.0,2.0,110.0,0.0
9154,1440.0,3959.0,4104.0,4-2-1-62848-5-2018-03-07T17-02-55-1001,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,30.0,0.0,0.0,23.0,17.0,16.0,2.0,0.0,1.0,1.0,0.0,16.0,1.0,135.0,0.0
9155,1440.0,4113.0,4234.0,4-2-2-63454-5-2018-03-28T13-30-54-674,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,65.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,50.0,0.0
9156,1440.0,6074.0,5840.0,4-3-2-65384-6-2018-06-20T15-54-19-618,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,60.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,105.0,0.0
9157,1440.0,3700.0,3654.0,4-3-2-65384-5-2018-06-06T17-22-20-1072,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,125.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,90.0,0.0
9158,1440.0,4400.0,4361.0,4-2-2-63454-5-2018-03-28T13-37-45-306,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,70.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,80.0,0.0
9159,1440.0,3766.0,3717.0,4-2-1-62848-5-2018-03-07T17-06-13-441,0.0,23.0,17.0,17.0,3.0,0.0,1.0,1.0,17.0,1.0,45.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,130.0,0.0
9160,1440.0,6531.0,6410.0,4-3-2-65384-6-2018-06-20T16-06-32-565,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,95.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,115.0,0.0
9161,1440.0,4894.0,4525.0,4-2-2-63454-5-2018-03-28T13-41-18-673,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,65.0,0.0,0.0,23.0,17.0,16.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0,125.0,0.0
9162,1440.0,3709.0,3717.0,4-2-1-62848-5-2018-03-07T17-43-34-921,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,17.0,2.0,70.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,40.0,0.0
9163,1440.0,5137.0,5247.0,4-3-2-65384-6-2018-06-21T12-05-48-111,0.0,23.0,16.0,15.0,0.0,1.0,0.0,1.0,15.0,1.0,335.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,100.0,0.0
9164,1440.0,3972.0,3819.0,4-2-2-63454-5-2018-03-28T16-16-40-147,0.0,23.0,18.0,18.0,0.0,1.0,0.0,1.0,18.0,2.0,140.0,0.0,0.0,23.0,19.0,18.0,1.0,0.0,1.0,1.0,0.0,18.0,1.0,155.0,0.0
9165,1440.0,3993.0,4920.0,4-2-1-62848-5-2018-03-07T17-46-51-390,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,90.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,125.0,0.0
9166,1440.0,3676.0,3666.0,4-3-2-65384-5-2018-06-06T18-11-11-557,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,60.0,0.0,0.0,23.0,17.0,17.0,0.0,0.0,2.0,1.0,0.0,17.0,1.0,160.0,0.0
9167,1440.0,4626.0,4579.0,4-3-2-65384-6-2018-06-21T12-22-30-346,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,45.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,70.0,0.0
9168,1440.0,3973.0,3980.0,4-2-1-62848-5-2018-03-07T17-50-11-427,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,70.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,130.0,0.0
9169,1440.0,3537.0,3583.0,4-2-2-63454-5-2018-03-28T16-19-26-791,0.0,23.0,18.0,17.0,0.0,0.0,1.0,1.0,17.0,1.0,245.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,200.0,0.0
9170,1440.0,4992.0,5113.0,4-3-2-65384-6-2018-06-21T12-52-02-411,0.0,23.0,18.0,18.0,1.0,0.0,2.0,1.0,18.0,1.0,40.0,0.0,0.0,23.0,18.0,18.0,0.0,0.0,0.0,2.0,0.0,18.0,1.0,45.0,0.0
9171,1440.0,3693.0,3703.0,4-3-2-65384-5-2018-06-06T18-32-41-929,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,95.0,0.0,0.0,23.0,19.0,18.0,0.0,0.0,1.0,1.0,0.0,18.0,1.0,155.0,0.0
9172,1440.0,4448.0,4408.0,4-3-2-65384-6-2018-06-21T12-56-58-403,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,35.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,85.0,0.0
9173,1440.0,4456.0,4431.0,4-2-2-63454-5-2018-03-28T16-21-06-456,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,90.0,0.0,0.0,23.0,19.0,18.0,1.0,0.0,1.0,1.0,0.0,18.0,1.0,90.0,0.0
9174,1440.0,4363.0,4374.0,4-2-1-62848-5-2018-03-07T17-52-12-987,0.0,23.0,19.0,18.0,1.0,0.0,1.0,1.0,18.0,1.0,135.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,70.0,0.0
9175,1440.0,4742.0,4768.0,4-3-2-65384-6-2018-06-21T13-10-55-425,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,95.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,100.0,0.0
9176,1440.0,3870.0,0.0,4-2-2-63454-5-2018-03-28T18-12-42-403,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,120.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,50.0,0.0
9177,1440.0,3501.0,3597.0,4-3-2-65384-5-2018-06-06T18-41-21-149,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,60.0,0.0,0.0,23.0,17.0,16.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0,145.0,0.0
9178,1440.0,4250.0,4359.0,4-3-2-65384-5-2018-06-06T18-46-24-138,0.0,23.0,17.0,17.0,0.0,1.0,0.0,1.0,17.0,1.0,310.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,25.0,0.0
9179,1440.0,3545.0,3592.0,4-2-2-63454-5-2018-03-28T18-15-19-119,0.0,23.0,15.0,15.0,0.0,1.0,0.0,1.0,15.0,1.0,365.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,110.0,0.0
9180,1440.0,0.0,5114.0,4-3-2-65384-6-2018-06-21T13-19-41-718,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,95.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,190.0,0.0
9181,1440.0,0.0,3359.0,4-2-2-63454-5-2018-03-28T18-24-23-160,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,75.0,4.0,0.0,23.0,16.0,16.0,0.0,1.0,1.0,1.0,0.0,16.0,1.0,150.0,0.0
9182,1440.0,4044.0,4108.0,4-3-2-65384-5-2018-06-06T18-46-33-410,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,185.0,0.0,0.0,23.0,16.0,15.0,3.0,0.0,1.0,1.0,0.0,14.0,1.0,110.0,0.0
9183,1440.0,0.0,4242.0,4-2-1-62848-5-2018-03-07T17-57-55-1066,0.0,23.0,18.0,17.0,0.0,1.0,0.0,1.0,17.0,1.0,165.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,110.0,0.0
9184,1440.0,4172.0,4439.0,4-2-2-63454-5-2018-03-28T18-24-38-797,0.0,31.0,16.0,15.0,0.0,0.0,2.0,1.0,15.0,2.0,30.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,75.0,0.0
9185,1440.0,0.0,3672.0,4-3-2-65384-5-2018-06-06T18-47-08-761,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,100.0,0.0,0.0,23.0,16.0,15.0,0.0,1.0,1.0,1.0,0.0,15.0,1.0,155.0,0.0
9186,1440.0,4192.0,4207.0,4-2-2-63454-5-2018-03-28T18-27-04-362,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,90.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,175.0,0.0
9187,1440.0,4668.0,4577.0,4-3-2-65384-6-2018-06-21T15-00-26-1193,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,65.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,15.0,0.0
9188,1440.0,0.0,3724.0,4-3-2-65384-5-2018-06-06T18-49-06-623,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,18.0,1.0,75.0,8.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,68.0,0.0
9189,1440.0,0.0,3424.0,4-2-2-63454-5-2018-03-28T18-31-34-85,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,90.0,0.0,0.0,23.0,16.0,16.0,0.0,1.0,0.0,1.0,0.0,16.0,3.0,115.0,0.0
9190,1440.0,3574.0,3600.0,4-2-2-63454-5-2018-03-28T18-41-15-486,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,17.0,1.0,180.0,0.0,0.0,23.0,17.0,16.0,0.0,0.0,0.0,2.0,0.0,16.0,1.0,75.0,0.0
9191,1440.0,4024.0,4259.0,4-2-1-62848-5-2018-03-07T18-04-29-1141,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,110.0,0.0,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,100.0,0.0
9192,1440.0,0.0,3753.0,4-3-2-65384-5-2018-06-06T18-59-35-857,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,5.0,0.0,0.0,23.0,18.0,17.0,1.0,0.0,1.0,1.0,0.0,16.0,1.0,85.0,4.0
9193,1440.0,4579.0,4736.0,4-3-2-65384-6-2018-06-21T16-09-41-225,0.0,23.0,17.0,16.0,2.0,0.0,1.0,1.0,15.0,1.0,65.0,64.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,90.0,0.0
9194,1440.0,5737.0,5880.0,4-3-2-65384-6-2018-06-21T16-27-01-239,0.0,23.0,17.0,17.0,0.0,1.0,0.0,1.0,17.0,1.0,315.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,85.0,0.0
9195,1440.0,3944.0,3893.0,4-3-2-65384-5-2018-06-06T19-09-51-250,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,150.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,75.0,0.0
9196,1440.0,4484.0,4586.0,4-3-2-65384-6-2018-06-21T18-22-54-364,0.0,23.0,18.0,17.0,0.0,0.0,0.0,1.0,17.0,1.0,410.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,65.0,0.0
9197,1440.0,3988.0,4000.0,4-3-2-65384-5-2018-06-06T22-10-36-454,0.0,23.0,18.0,17.0,2.0,0.0,1.0,1.0,17.0,1.0,105.0,0.0,0.0,23.0,19.0,18.0,2.0,0.0,1.0,1.0,0.0,18.0,1.0,40.0,0.0
9198,1440.0,3979.0,3952.0,4-2-1-62848-5-2018-03-07T18-06-57-973,0.0,23.0,16.0,16.0,0.0,1.0,0.0,1.0,16.0,2.0,200.0,0.0,0.0,23.0,17.0,17.0,2.0,0.0,1.0,1.0,0.0,17.0,1.0,90.0,0.0
