,0Frame_id,0P1_mmr,0P2_mmr,0Replay_id,P1_Supply_army,P1_Supply_total,P1_Supply_used,P1_Supply_workers,P1_Unit_Nexus,P1_Unit_Probe,P1_minerals,P1_vespene,P2_Supply_army,P2_Supply_total,P2_Supply_used,P2_Supply_workers,P2_Unit_Nexus,P2_Unit_Probe,P2_minerals,P2_vespene
6064,0.0,3253.0,3293.0,4-3-1-65094-4-2018-05-24T04-51-39-385,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6065,0.0,4190.0,0.0,4-3-2-65384-5-2018-06-10T13-49-44-574,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6066,0.0,4816.0,5037.0,4-2-1-62848-6-2018-03-13T19-56-04-1317,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6067,0.0,3391.0,3420.0,4-3-1-65094-4-2018-05-24T17-31-45-830,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6068,0.0,3282.0,3266.0,4-2-1-62848-4-2018-03-21T23-11-15-1078,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6069,0.0,3704.0,3726.0,4-3-2-65384-5-2018-06-10T13-57-23-929,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6070,0.0,3347.0,3324.0,4-3-1-65094-4-2018-05-25T08-33-01-783,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6071,0.0,4681.0,4657.0,4-2-1-62848-6-2018-03-13T20-38-02-358,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6072,0.0,3871.0,3908.0,4-3-2-65384-5-2018-06-10T14-08-19-406,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6073,0.0,4771.0,4723.0,4-2-1-62848-6-2018-03-13T20-38-52-310,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6074,0.0,3470.0,3483.0,4-3-1-65094-4-2018-05-25T13-13-10-484,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6075,0.0,3712.0,3515.0,4-2-1-62848-4-2018-03-22T00-02-59-1178,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6076,0.0,4536.0,4492.0,4-2-1-62848-6-2018-03-13T20-49-24-624,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6077,0.0,3094.0,3094.0,4-3-1-65094-4-2018-05-25T20-53-25-1088,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6078,0.0,3411.0,3440.0,4-3-2-65384-5-2018-06-10T14-08-59-1734,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6079,0.0,4908.0,4895.0,4-2-1-62848-6-2018-03-13T21-13-00-422,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6080,0.0,3178.0,3177.0,4-3-1-65094-4-2018-05-26T13-03-29-405,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6081,0.0,3610.0,3611.0,4-2-1-62848-4-2018-03-22T00-15-37-654,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6082,0.0,4689.0,4958.0,4-2-1-62848-6-2018-03-13T21-39-35-719,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6083,0.0,0.0,0.0,4-3-2-65384-5-2018-06-10T14-15-01-358,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6084,0.0,3449.0,3504.0,4-3-1-65094-4-2018-05-27T06-50-18-566,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6085,0.0,5438.0,5969.0,4-2-1-62848-6-2018-03-13T22-58-08-294,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6086,0.0,4144.0,0.0,4-3-1-65094-5-2018-05-18T00-31-29-357,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6087,0.0,4570.0,4521.0,4-2-1-62848-6-2018-03-14T05-31-21-373,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6088,0.0,0.0,3727.0,4-3-2-65384-5-2018-06-10T14-17-30-965,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6089,0.0,3814.0,0.0,4-3-1-65094-5-2018-05-18T00-38-07-185,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6090,0.0,0.0,3505.0,4-3-1-65094-5-2018-05-18T04-25-43-282,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6091,0.0,6309.0,6282.0,4-2-1-62848-6-2018-03-14T08-25-59-267,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6092,0.0,3567.0,4270.0,4-3-2-65384-5-2018-06-10T19-48-09-307,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6093,0.0,4746.0,4654.0,4-2-1-62848-6-2018-03-14T08-27-08-90,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6094,0.0,3677.0,3586.0,4-2-1-62848-4-2018-03-22T01-03-24-778,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6095,0.0,3674.0,3686.0,4-3-1-65094-5-2018-05-18T04-45-45-509,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6096,0.0,3728.0,3747.0,4-3-2-65384-5-2018-06-10T19-50-54-772,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6097,0.0,5814.0,5255.0,4-2-1-62848-6-2018-03-14T08-30-28-848,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6098,0.0,2883.0,2995.0,4-2-1-62848-4-2018-03-22T01-26-16-261,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6099,0.0,3416.0,0.0,4-3-1-65094-5-2018-05-18T04-48-28-571,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6100,0.0,3772.0,3787.0,4-3-2-65384-5-2018-06-10T20-25-35-593,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6101,0.0,3636.0,3601.0,4-2-1-62848-4-2018-03-22T01-35-20-377,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6102,0.0,4756.0,0.0,4-2-1-62848-6-2018-03-14T08-31-35-319,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6103,0.0,4447.0,0.0,4-3-2-65384-5-2018-06-10T20-26-54-439,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6104,0.0,4964.0,4900.0,4-2-1-62848-6-2018-03-14T08-34-46-443,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6105,0.0,3750.0,3727.0,4-3-1-65094-5-2018-05-18T05-04-27-1121,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6106,0.0,3602.0,3709.0,4-3-2-65384-5-2018-06-10T21-26-51-481,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6107,0.0,4787.0,5276.0,4-2-1-62848-6-2018-03-14T08-39-25-566,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6108,0.0,4059.0,3973.0,4-3-2-65384-5-2018-06-10T21-47-54-635,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6109,0.0,4068.0,4134.0,4-3-2-65384-5-2018-06-10T23-56-27-203,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6110,0.0,3519.0,0.0,4-2-1-62848-4-2018-03-22T02-19-20-215,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6111,0.0,6717.0,6861.0,4-2-1-62848-6-2018-03-14T09-51-28-256,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6112,0.0,3494.0,3475.0,4-3-1-65094-5-2018-05-18T07-34-05-597,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6113,0.0,3713.0,0.0,4-3-2-65384-5-2018-06-11T00-17-14-692,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6114,0.0,3217.0,3229.0,4-2-1-62848-4-2018-03-22T02-22-07-640,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6115,0.0,5304.0,4882.0,4-2-1-62848-6-2018-03-14T10-21-22-738,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6116,0.0,3665.0,3681.0,4-3-1-65094-5-2018-05-18T07-46-45-223,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6117,0.0,4191.0,4196.0,4-3-2-65384-5-2018-06-11T00-22-05-324,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6118,0.0,3495.0,3195.0,4-2-1-62848-4-2018-03-22T02-27-27-353,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6119,0.0,4635.0,4535.0,4-2-1-62848-6-2018-03-14T11-18-40-117,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6120,0.0,4210.0,4220.0,4-3-2-65384-5-2018-06-11T00-33-49-323,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6121,0.0,4218.0,4522.0,4-3-1-65094-5-2018-05-18T08-00-03-1113,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6122,0.0,4451.0,4756.0,4-2-1-62848-6-2018-03-14T12-35-59-368,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6123,0.0,4103.0,0.0,4-3-2-65384-5-2018-06-11T00-33-55-295,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6124,0.0,4498.0,5171.0,4-2-1-62848-6-2018-03-14T13-39-53-469,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6125,0.0,4400.0,4249.0,4-3-2-65384-5-2018-06-11T00-41-01-279,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6126,0.0,0.0,3641.0,4-3-1-65094-5-2018-05-18T08-08-52-746,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6127,0.0,4911.0,5052.0,4-2-1-62848-6-2018-03-14T20-48-17-545,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6128,0.0,3678.0,3733.0,4-3-2-65384-5-2018-06-11T00-53-51-650,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6129,0.0,0.0,3468.0,4-2-1-62848-4-2018-03-22T03-17-33-445,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6130,0.0,4252.0,4269.0,4-3-1-65094-5-2018-05-18T08-08-56-364,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6131,0.0,5475.0,5010.0,4-2-1-62848-6-2018-03-14T21-26-06-681,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6132,0.0,3308.0,3351.0,4-2-1-62848-4-2018-03-22T03-27-05-304,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6133,0.0,4660.0,4443.0,4-3-2-65384-5-2018-06-11T01-15-44-817,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6134,0.0,3646.0,3711.0,4-3-1-65094-5-2018-05-18T08-37-35-576,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6135,0.0,3700.0,3649.0,4-2-1-62848-4-2018-03-22T03-42-12-324,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6136,0.0,5439.0,5335.0,4-2-1-62848-6-2018-03-14T21-34-20-459,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6137,0.0,4264.0,4115.0,4-3-1-65094-5-2018-05-18T08-59-09-551,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6138,0.0,3342.0,0.0,4-2-1-62848-4-2018-03-22T03-47-39-266,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6139,0.0,4042.0,0.0,4-3-2-65384-5-2018-06-11T01-21-53-336,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6140,0.0,4507.0,4517.0,4-2-1-62848-6-2018-03-14T21-50-31-132,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6141,0.0,3581.0,3566.0,4-2-1-62848-4-2018-03-22T04-11-43-309,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6142,0.0,3452.0,3518.0,4-3-2-65384-5-2018-06-11T01-44-11-487,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6143,0.0,5144.0,5115.0,4-2-1-62848-6-2018-03-14T22-30-40-348,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6144,0.0,4261.0,4364.0,4-3-1-65094-5-2018-05-18T09-06-06-548,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6145,0.0,3505.0,3498.0,4-2-1-62848-4-2018-03-22T04-21-29-620,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6146,0.0,3909.0,3990.0,4-3-2-65384-5-2018-06-11T01-57-32-304,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6147,0.0,4102.0,4189.0,4-3-1-65094-5-2018-05-18T09-19-30-227,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6148,0.0,4743.0,5154.0,4-2-1-62848-6-2018-03-14T22-51-14-708,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6149,0.0,3429.0,3407.0,4-2-1-62848-4-2018-03-22T04-34-28-272,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6150,0.0,0.0,4051.0,4-3-2-65384-5-2018-06-11T02-11-50-363,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6151,0.0,4311.0,4329.0,4-3-1-65094-5-2018-05-18T09-34-35-294,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6152,0.0,4057.0,4094.0,4-3-2-65384-5-2018-06-11T02-21-45-329,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6153,0.0,0.0,3294.0,4-2-1-62848-4-2018-03-22T05-48-50-516,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6154,0.0,5203.0,5213.0,4-2-1-62848-6-2018-03-14T23-04-46-498,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6155,0.0,3831.0,3831.0,4-3-2-65384-5-2018-06-11T02-40-09-312,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6156,0.0,3400.0,3438.0,4-2-1-62848-4-2018-03-22T06-21-21-412,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6157,0.0,4642.0,4342.0,4-2-1-62848-6-2018-03-14T23-12-29-364,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6158,0.0,3551.0,3614.0,4-2-1-62848-4-2018-03-22T06-30-05-220,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6159,0.0,4531.0,4349.0,4-2-1-62848-6-2018-03-15T09-51-56-432,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6160,0.0,4052.0,4064.0,4-3-1-65094-5-2018-05-18T18-02-31-587,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6161,0.0,4332.0,4702.0,4-3-2-65384-5-2018-06-11T05-05-40-569,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6162,0.0,3244.0,3821.0,4-2-1-62848-4-2018-03-22T06-34-32-578,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6163,0.0,3825.0,3819.0,4-3-1-65094-5-2018-05-18T18-32-27-118,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6164,0.0,5018.0,4908.0,4-2-1-62848-6-2018-03-15T09-52-26-354,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6165,0.0,4283.0,4343.0,4-3-2-65384-5-2018-06-11T05-13-30-484,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6166,0.0,3975.0,3979.0,4-3-1-65094-5-2018-05-18T19-10-50-208,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6167,0.0,3255.0,0.0,4-2-1-62848-4-2018-03-22T06-44-19-407,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6168,0.0,5636.0,4861.0,4-2-1-62848-6-2018-03-15T09-57-13-318,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6169,0.0,4652.0,4714.0,4-3-2-65384-5-2018-06-11T05-16-25-459,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6170,0.0,3560.0,3517.0,4-3-1-65094-5-2018-05-18T19-30-19-693,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6171,0.0,3280.0,3249.0,4-2-1-62848-4-2018-03-22T06-56-11-314,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6172,0.0,4899.0,5123.0,4-2-1-62848-6-2018-03-15T10-42-13-624,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6173,0.0,4347.0,4304.0,4-3-2-65384-5-2018-06-11T05-25-10-419,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6174,0.0,3087.0,3096.0,4-2-1-62848-4-2018-03-22T07-15-46-549,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6175,0.0,3425.0,3491.0,4-3-1-65094-5-2018-05-18T19-49-35-619,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6176,0.0,4307.0,4280.0,4-3-2-65384-5-2018-06-11T05-29-19-575,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6177,0.0,5723.0,5391.0,4-2-1-62848-6-2018-03-15T10-49-12-738,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6178,0.0,3932.0,3839.0,4-3-1-65094-5-2018-05-18T19-54-42-232,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6179,0.0,3332.0,3315.0,4-2-1-62848-4-2018-03-22T07-28-47-837,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6180,0.0,3559.0,3665.0,4-3-2-65384-5-2018-06-11T05-32-19-383,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6181,0.0,5411.0,5748.0,4-2-1-62848-6-2018-03-15T11-11-09-225,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6182,0.0,3876.0,4093.0,4-3-1-65094-5-2018-05-18T19-57-45-512,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6183,0.0,3692.0,3689.0,4-3-2-65384-5-2018-06-11T05-33-27-319,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6184,0.0,3820.0,3820.0,4-3-1-65094-5-2018-05-18T20-02-43-257,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6185,0.0,0.0,4066.0,4-3-2-65384-5-2018-06-11T05-35-00-265,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6186,0.0,3190.0,3249.0,4-2-1-62848-4-2018-03-22T07-31-07-404,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6187,0.0,4686.0,4844.0,4-2-1-62848-6-2018-03-15T11-11-31-821,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6188,0.0,3646.0,3716.0,4-3-2-65384-5-2018-06-11T05-36-30-495,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6189,0.0,3727.0,0.0,4-3-1-65094-5-2018-05-18T20-08-44-963,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6190,0.0,4439.0,4816.0,4-3-2-65384-5-2018-06-11T06-03-44-190,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6191,0.0,4964.0,4880.0,4-2-1-62848-6-2018-03-15T11-39-19-329,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
6192,0.0,4245.0,4274.0,4-3-2-65384-5-2018-06-11T06-19-46-356,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
